Forest,Plot,PlotArea,SubPlot,TreeFieldNum,idTree,Lat,Lon,Family,Genus,Species,BotaSource,BotaCertainty,idVern,VernName,CommercialSp,CensusYear,CensusDate,CensusDateCertainty,CodeAlive,MeasCode,Circ,CircCorr,CorrCode
BAFOG,I,4,48,8,541,5.486365795,-53.97532272,Phyllanthaceae,Hieronyma,alchorneoides,Bota,3,664,win udu,FAUX,1981,01/01/1981,FAUX,VRAI,0,136,136,0
BAFOG,I,4,48,8,541,5.486365795,-53.97532272,Phyllanthaceae,Hieronyma,alchorneoides,Bota,3,664,win udu,FAUX,1984,01/01/1984,FAUX,VRAI,0,136,136,0
BAFOG,I,4,48,8,541,5.486365795,-53.97532272,Phyllanthaceae,Hieronyma,alchorneoides,Bota,3,664,win udu,FAUX,1987,01/01/1987,FAUX,VRAI,0,137.8999939,137.8999939,0
BAFOG,I,4,48,8,541,5.486365795,-53.97532272,Phyllanthaceae,Hieronyma,alchorneoides,Bota,3,664,win udu,FAUX,2004,04/11/2004,VRAI,VRAI,0,144.8000031,144.8000031,0
BAFOG,I,4,48,8,541,5.486365795,-53.97532272,Phyllanthaceae,Hieronyma,alchorneoides,Bota,3,664,win udu,FAUX,2008,01/01/2008,FAUX,VRAI,0,143.5,143.5,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,1968,01/01/1968,FAUX,VRAI,0,71,71,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,1970,01/01/1970,FAUX,VRAI,0,76,76,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,1981,01/01/1981,FAUX,VRAI,0,74.09999847,74.09999847,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,1984,01/01/1984,FAUX,VRAI,0,75.09999847,75.09999847,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,1987,01/01/1987,FAUX,VRAI,0,76,76,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,2004,04/11/2004,VRAI,VRAI,0,70.40000153,70.40000153,0
BAFOG,I,4,48,9,542,5.486376762,-53.97531509,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,2008,01/01/2008,FAUX,VRAI,0,70.5,70.5,0
BAFOG,I,4,48,10,4966,5.48636198,-53.97531128,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,1981,01/01/1981,FAUX,VRAI,0,81.09999847,81.09999847,0
BAFOG,I,4,48,10,4966,5.48636198,-53.97531128,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,1984,01/01/1984,FAUX,VRAI,0,85.09999847,85.09999847,0
BAFOG,I,4,48,10,4966,5.48636198,-53.97531128,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,1987,01/01/1987,FAUX,VRAI,0,66.59999847,89.09999847,4
BAFOG,I,4,48,10,4966,5.48636198,-53.97531128,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,2004,04/11/2004,VRAI,FAUX,0,66.59999847,66.59999847,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1968,01/01/1968,FAUX,VRAI,0,82,82,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1970,01/01/1970,FAUX,VRAI,0,83.90000153,83.90000153,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1981,01/01/1981,FAUX,VRAI,0,91.09999847,91.09999847,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1984,01/01/1984,FAUX,VRAI,0,93.90000153,93.90000153,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1987,01/01/1987,FAUX,VRAI,0,96.09999847,96.09999847,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,2004,04/11/2004,VRAI,VRAI,0,113.4000015,113.4000015,0
BAFOG,I,4,48,11,543,5.486293316,-53.97537231,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,2008,01/01/2008,FAUX,VRAI,0,120,120,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1968,01/01/1968,FAUX,VRAI,0,89.80000305,89.80000305,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1970,01/01/1970,FAUX,VRAI,0,99.90000153,99.90000153,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,99.90000153,99.90000153,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,102.0999985,102.0999985,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,104.9000015,104.9000015,0
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,2,83.90000153,119.0666682,4
BAFOG,I,4,48,12,544,5.486288548,-53.97538757,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,FAUX,0,83.9,83.9,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1968,01/01/1968,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1970,01/01/1970,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,60.90000153,60.90000153,0
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,0,54,63.45000585,4
BAFOG,I,4,48,13,545,5.486299038,-53.97540665,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,FAUX,0,54,54,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1968,01/01/1968,FAUX,VRAI,0,88.90000153,88.90000153,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1970,01/01/1970,FAUX,VRAI,0,91.09999847,91.09999847,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,93,93,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,94.90000153,94.90000153,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,96.09999847,96.09999847,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,1,93,93,0
BAFOG,I,4,48,14,546,5.486318111,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,FAUX,0,93,93,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1968,01/01/1968,FAUX,VRAI,0,100.8000031,100.8000031,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1970,01/01/1970,FAUX,VRAI,0,116.9000015,116.9000015,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,116.9000015,116.9000015,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,121.9000015,121.9000015,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,122.8000031,122.8000031,0
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,1,110,139.516674,4
BAFOG,I,4,48,15,547,5.486320019,-53.97541809,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,FAUX,0,110,110,0
BAFOG,I,4,48,16,4967,5.486335278,-53.97546387,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,71.90000153,71.90000153,0
BAFOG,I,4,48,16,4967,5.486335278,-53.97546387,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,71.90000153,71.90000153,0
BAFOG,I,4,48,16,4967,5.486335278,-53.97546387,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,72.90000153,72.90000153,0
BAFOG,I,4,48,16,4967,5.486335278,-53.97546387,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,1,72.90000153,72.90000153,0
BAFOG,I,4,48,16,4967,5.486335278,-53.97546387,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,VRAI,1,62.83185307,73.56666819,4
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1968,01/01/1968,FAUX,VRAI,0,120,120,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1970,01/01/1970,FAUX,VRAI,0,120,120,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1981,01/01/1981,FAUX,VRAI,0,120,120,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1984,01/01/1984,FAUX,VRAI,0,142,142,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1987,01/01/1987,FAUX,VRAI,0,143.8999939,143.8999939,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2004,04/11/2004,VRAI,VRAI,3,148.8999939,148.8999939,0
BAFOG,I,4,48,17,548,5.4862957,-53.97547531,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2008,01/01/2008,FAUX,VRAI,0,148.9114918,148.9114918,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,1968,01/01/1968,FAUX,VRAI,0,56.90000153,56.90000153,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,1970,01/01/1970,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,1981,01/01/1981,FAUX,VRAI,0,71,71,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,1984,01/01/1984,FAUX,VRAI,0,74.09999847,74.09999847,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,1987,01/01/1987,FAUX,VRAI,0,76,76,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,2004,04/11/2004,VRAI,VRAI,0,88.90000153,88.90000153,0
BAFOG,I,4,48,19,550,5.48622942,-53.97546768,Chrysobalanaceae,Licania,alba,Bota,3,707,weti koko,FAUX,2008,01/01/2008,FAUX,FAUX,0,88.9,88.9,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1968,01/01/1968,FAUX,VRAI,0,195.1000061,195.1000061,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1970,01/01/1970,FAUX,VRAI,0,195.1000061,195.1000061,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1981,01/01/1981,FAUX,VRAI,0,195.1000061,195.1000061,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1984,01/01/1984,FAUX,VRAI,0,209.8999939,209.8999939,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1987,01/01/1987,FAUX,VRAI,0,231.8000031,211.2649948,3
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2004,04/11/2004,VRAI,VRAI,3,219,219,0
BAFOG,I,4,48,20,551,5.48622942,-53.97544098,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2008,01/01/2008,FAUX,FAUX,6,219,219,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,1968,01/01/1968,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,1970,01/01/1970,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,1981,01/01/1981,FAUX,VRAI,0,70.09999847,70.09999847,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,1984,01/01/1984,FAUX,VRAI,0,72.90000153,72.90000153,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,1987,01/01/1987,FAUX,VRAI,0,76,76,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,2004,04/11/2004,VRAI,VRAI,0,74.5,74.5,0
BAFOG,I,4,48,22,553,5.486231804,-53.97537231,Chrysobalanaceae,Licania,Indet.,Bota,2,401,koko,FAUX,2008,01/01/2008,FAUX,VRAI,0,76.5,76.5,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1968,01/01/1968,FAUX,VRAI,0,70.09999847,70.09999847,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1970,01/01/1970,FAUX,VRAI,0,73.80000305,73.80000305,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,77,77,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,77,77,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,78.90000153,78.90000153,0
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,04/11/2004,VRAI,VRAI,1,66.90000153,84.28333918,4
BAFOG,I,4,48,23,554,5.486233234,-53.97535706,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,VRAI,2,62.83185307,80.21519073,4
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1968,01/01/1968,FAUX,VRAI,0,154.8999939,154.8999939,0
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1970,01/01/1970,FAUX,VRAI,0,154.8999939,154.8999939,0
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1981,01/01/1981,FAUX,VRAI,0,154.8999939,154.8999939,0
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1984,01/01/1984,FAUX,VRAI,0,170,170,0
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,1987,01/01/1987,FAUX,VRAI,0,182.8000031,170.8849991,3
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2004,04/11/2004,VRAI,VRAI,2,175.8999939,175.8999939,0
BAFOG,I,4,48,24,555,5.486248493,-53.97527695,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2008,01/01/2008,FAUX,VRAI,0,175.9291886,175.9291886,0
BAFOG,I,4,48,25,32708,5.486349106,-53.97549438,Chrysobalanaceae,Licania,micrantha,Bota,3,709,baaka koko,FAUX,2004,04/11/2004,VRAI,VRAI,0,36.09999847,36.09999847,0
BAFOG,I,4,48,25,32708,5.486349106,-53.97549438,Chrysobalanaceae,Licania,micrantha,Bota,3,709,baaka koko,FAUX,2008,01/01/2008,FAUX,VRAI,0,40,40,0
BAFOG,I,4,48,26,32709,5.486355305,-53.9754715,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2004,04/11/2004,VRAI,VRAI,0,37.09999847,37.09999847,0
BAFOG,I,4,48,26,32709,5.486355305,-53.9754715,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2008,01/01/2008,FAUX,FAUX,7,37.1,37.1,0
BAFOG,I,4,48,27,364755,5.486332893,-53.97546768,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,27,364755,5.486332893,-53.97546768,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,FAUX,0,15.7,15.7,0
BAFOG,I,4,48,28,32710,5.486406803,-53.97542572,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,2004,04/11/2004,VRAI,VRAI,0,34.59999847,34.59999847,0
BAFOG,I,4,48,28,32710,5.486406803,-53.97542572,Fabaceae,Ormosia,coutinhoi,Bota,3,1089,saint martin blanc,FAUX,2008,01/01/2008,FAUX,VRAI,0,35,35,0
BAFOG,I,4,48,30,32711,5.486424923,-53.97538757,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,2004,04/11/2004,VRAI,VRAI,0,28.89999962,28.89999962,0
BAFOG,I,4,48,30,32711,5.486424923,-53.97538757,Lecythidaceae,Lecythis,Indet.,Bota,2,404,maho rouge,FAUX,2008,01/01/2008,FAUX,VRAI,0,28.5,28.5,0
BAFOG,I,4,48,31,32712,5.486391068,-53.97535706,Fabaceae,Eperua,falcata,Bota,3,224,wapa,VRAI,2004,04/11/2004,VRAI,VRAI,0,59.09999847,59.09999847,0
BAFOG,I,4,48,31,32712,5.486391068,-53.97535706,Fabaceae,Eperua,falcata,Bota,3,224,wapa,VRAI,2008,01/01/2008,FAUX,VRAI,0,59.5,59.5,0
BAFOG,I,4,48,32,364756,5.486389637,-53.97536087,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,32,364756,5.486389637,-53.97536087,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,33,32713,5.486418247,-53.9753418,Violaceae,Paypayrola,guianensis,Bota,3,687,wata tiki,FAUX,2004,04/11/2004,VRAI,VRAI,0,28.60000038,28.60000038,0
BAFOG,I,4,48,33,32713,5.486418247,-53.9753418,Violaceae,Paypayrola,guianensis,Bota,3,687,wata tiki,FAUX,2008,01/01/2008,FAUX,VRAI,0,29,29,0
BAFOG,I,4,48,34,364757,5.486358643,-53.97544479,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,34,364757,5.486358643,-53.97544479,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,35,364758,5.486368656,-53.97540665,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,35,364758,5.486368656,-53.97540665,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,36,32714,5.486374378,-53.9753685,Lecythidaceae,Eschweilera,coriacea,Bota,3,403,maho noir,FAUX,2004,04/11/2004,VRAI,VRAI,0,55,55,0
BAFOG,I,4,48,36,32714,5.486374378,-53.9753685,Lecythidaceae,Eschweilera,coriacea,Bota,3,403,maho noir,FAUX,2008,01/01/2008,FAUX,VRAI,0,60,60,0
BAFOG,I,4,48,37,364759,5.4864254,-53.97532654,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,37,364759,5.4864254,-53.97532654,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,38,32715,5.486366749,-53.97535324,Sapotaceae,Chrysophyllum,prieurii,Bota,3,619,pepe boiti,FAUX,2004,04/11/2004,VRAI,VRAI,0,43.40000153,43.40000153,0
BAFOG,I,4,48,38,32715,5.486366749,-53.97535324,Sapotaceae,Chrysophyllum,prieurii,Bota,3,619,pepe boiti,FAUX,2008,01/01/2008,FAUX,VRAI,0,44,44,0
BAFOG,I,4,48,39,364760,5.48641777,-53.97534943,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,39,364760,5.48641777,-53.97534943,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,40,364761,5.486354828,-53.97533798,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,40,364761,5.486354828,-53.97533798,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,41,364762,5.486352444,-53.97529984,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,41,364762,5.486352444,-53.97529984,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,42,364763,5.486319542,-53.97531509,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,04/11/2004,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,42,364763,5.486319542,-53.97531509,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,48,43,32716,5.486369133,-53.97533035,Fabaceae,Pterocarpus,officinalis,Bota,3,1247,moutouchi marécage,VRAI,2004,04/11/2004,VRAI,VRAI,0,31.10000038,31.10000038,0
BAFOG,I,4,48,43,32716,5.486369133,-53.97533035,Fabaceae,Pterocarpus,officinalis,Bota,3,1247,moutouchi marécage,VRAI,2008,01/01/2008,FAUX,VRAI,0,31,31,0
BAFOG,I,4,48,44,32717,5.486324787,-53.97532654,Fabaceae,Pterocarpus,officinalis,Bota,3,1247,moutouchi marécage,VRAI,2004,04/11/2004,VRAI,VRAI,0,34.90000153,34.90000153,0
BAFOG,I,4,48,44,32717,5.486324787,-53.97532654,Fabaceae,Pterocarpus,officinalis,Bota,3,1247,moutouchi marécage,VRAI,2008,01/01/2008,FAUX,VRAI,0,34.5,34.5,0
BAFOG,I,4,48,45,32718,5.486334801,-53.97535324,Myristicaceae,Virola,surinamensis,Bota,3,316,yayamadou marécage,VRAI,2004,04/11/2004,VRAI,VRAI,0,39,39,0
